Id,Note Id,Related to Id,Related to Type
43499348,70044106993,70175844480,Contact
43499436,70044107080,70175844480,Contact
43499453,70044107097,70175845094,Contact
43499462,70044107106,70175845094,Contact
43499467,70044107111,70175845094,Contact
43499468,70044107112,70175845094,Contact
43499476,70044107120,70175845094,Contact
43499515,70044107159,70175844480,Contact
43500017,70044107655,0,Contact
43500018,70044107655,70175848089,Contact
43502182,70044109807,70175663972,Contact
43502204,70044109829,70175663972,Contact
43507539,70044115151,0,Contact
43507540,70044115151,70175885311,Contact
43509734,70044117342,0,Contact
43509735,70044117342,70175894240,Contact
43512213,70044119815,0,Contact
43512214,70044119815,70175907408,Contact
43513350,70044120944,70175943201,Contact
43515860,70044123435,70156946781,Contact
43517957,70044125519,0,Contact
43517958,70044125519,70176025719,Contact
43518096,70044125655,0,Contact
43518097,70044125655,70176026762,Contact
43518137,70044125695,70164652871,Contact
43519293,70044126842,0,Contact
43519294,70044126842,70176038480,Contact
43521214,70044128752,0,Contact
43521215,70044128752,70176054117,Contact
43521592,70044129123,0,Contact
43521593,70044129123,70176066133,Contact
43525283,70044132800,70175419710,Contact
43526152,70044133666,70175709747,Contact
43526218,70044133732,70175506692,Contact
43527123,70044134638,0,Contact
43527124,70044134638,70176144403,Contact
43527754,70044135264,70175628566,Contact
43528030,70044135539,70175701226,Contact
43528256,70044135764,70176061516,Contact
43528426,70044135932,70176122209,Contact
43529031,70044136536,70176037220,Contact
43529289,70044136792,0,Contact
43529290,70044136792,70176154077,Contact
43529549,70044137051,70176066133,Contact
43529847,70044137347,70175632083,Contact
43530824,70044138322,70176059038,Contact
43531476,70044138972,70176038480,Contact
43531629,70044139124,70176025719,Contact
43534450,70044141943,0,Contact
43534451,70044141943,70176176768,Contact
43535520,70044143010,70176180213,Contact
43535943,70044143430,70176054117,Contact
43535997,70044143484,70176054117,Contact
43536235,70044143722,70176115860,Contact
43536305,70044143791,70176054117,Contact
43536337,70044143823,70176083041,Contact
43536608,70044144094,70176054117,Contact
43536902,70044144385,70176180213,Contact
43536975,70044144458,70176066579,Contact
43536989,70044144471,70176144403,Contact
43537178,70044144660,70176108272,Contact
43537207,70044144689,70175690034,Contact
43537413,70044144894,70176092587,Contact
43537870,70044145351,70175853898,Contact
43538016,70044145495,70175811404,Contact
43538112,70044145591,70175798712,Contact
43538524,70044146002,0,Contact
43538525,70044146002,70176190645,Contact
43539457,70044146934,70158652495,Contact
43548979,70044156487,0,Contact
43548980,70044156487,70176292895,Contact
43549666,70044157172,70176038480,Contact
43550021,70044157527,70175709747,Contact
43551538,70044159041,70176025719,Contact
43551564,70044159066,70176025719,Contact
43553114,70044160612,70176220997,Contact
43553193,70044160691,70176296866,Contact
43553202,70044160700,70176292895,Contact
43553439,70044160937,70176198957,Contact
43553473,70044160971,70176256142,Contact
43553744,70044161242,70176176768,Contact
43553844,70044161341,70176190347,Contact
43554467,70044161961,0,Contact
43554468,70044161961,70176314691,Contact
43554833,70044162326,70176314691,Contact
43555688,70044163179,70175876949,Contact
43556095,70044163585,70176255779,Contact
43557147,70044164637,0,Contact
43557148,70044164637,70176325427,Contact
43557251,70044164740,70176325427,Contact
43560349,70044167821,70176342592,Contact
43561257,70044168728,70176325427,Contact
43561394,70044168865,70175793609,Contact
43561584,70044169055,70176299546,Contact
43561678,70044169146,70176236576,Contact
43561825,70044169292,0,Contact
43561826,70044169292,70176348853,Contact
43561963,70044169429,70175830807,Contact
43562409,70044169875,70175943201,Contact
43562512,70044169978,70176026762,Contact
43562606,70044170072,70175967138,Contact
43562789,70044170254,70176190645,Contact
43562831,70044170295,70175821744,Contact
43562951,70044170415,70175826623,Contact
43563130,70044170594,70175892702,Contact
43563585,70044171046,70175959683,Contact
43566677,70044174132,0,Contact
43566678,70044174132,70176366280,Contact
43567048,70044174502,0,Contact
43567049,70044174502,70176367246,Contact
43574578,70044182047,70175821209,Contact
43578118,70044185580,70176348853,Contact
43578211,70044185673,70176366280,Contact
43578309,70044185771,70176430696,Contact
43578531,70044185990,70176102640,Contact
43578557,70044186016,70176367246,Contact
43578592,70044186051,70176301418,Contact
43578767,70044186226,70176420333,Contact
43578802,70044186261,70176429812,Contact
43579454,70044186912,70176352852,Contact
43579953,70044187409,70176452214,Contact
43583367,70044190815,70167070203,Contact
43583499,70044190947,70173496368,Contact
43586683,70044194124,0,Contact
43586684,70044194124,70176511918,Contact
43586850,70044194290,70176509505,Contact
43587461,70044194898,70174338866,Contact
43587502,70044194938,70174761509,Contact
43587632,70044195068,70175943201,Contact
43587646,70044195082,70174275646,Contact
43587776,70044195211,70174982487,Contact
43588188,70044195621,70073144524,Contact
43588235,70044195668,70168122342,Contact
43588772,70044196205,70176504361,Contact
43588996,70044196429,0,Contact
43588997,70044196429,70176518628,Contact
43590469,70044197901,0,Contact
43590470,70044197901,70176526697,Contact
43590544,70044197974,70176526697,Contact
43590617,70044198047,70176526697,Contact
43597566,70044204984,0,Contact
43597567,70044204984,70176561965,Contact
43600313,70044207747,70176630327,Contact
43600314,70044207748,70176630327,Contact
43600315,70044207749,70176630327,Contact
43600594,70044208026,0,Contact
43600595,70044208026,70176634181,Contact
43600632,70044208063,70176634181,Contact
43601149,70044208580,0,Contact
43601150,70044208580,70176637715,Contact
43603223,70044210647,70176526697,Contact
43603508,70044210931,70176516176,Contact
43603788,70044211209,70176604590,Contact
43603789,70044211210,70176604590,Contact
43604062,70044211482,70176513459,Contact
43604087,70044211507,70176634181,Contact
43604206,70044211625,70176625141,Contact
43604281,70044211700,70176637715,Contact
43604296,70044211715,70175821209,Contact
43604509,70044211927,70176561965,Contact
43605289,70044212704,70176518628,Contact
43605495,70044212911,70176613009,Contact
43605618,70044213034,70176610131,Contact
43605637,70044213053,70176635991,Contact
43605733,70044213149,70176609068,Contact
43605849,70044213265,70176627709,Contact
43607378,70044214787,70170599900,Contact
43608711,70044216118,70170942658,Contact
43608775,70044216182,70170582463,Contact
43609232,70044216638,70172819685,Contact
43609808,70044217212,0,Contact
43609809,70044217212,70176775995,Contact
43611905,70044219300,70176511918,Contact
43613406,70044220800,70176511918,Contact
43614497,70044221884,70176526707,Contact
43614766,70044222153,70176568881,Contact
43614848,70044222235,70176613898,Contact
43616473,70044223859,70176775995,Contact
43620279,70044227662,0,Contact
43620280,70044227662,70176823459,Contact
43621789,70044229164,70175709747,Contact
43630498,70044237858,70174975850,Contact
43630859,70044238217,70176874019,Contact
43633458,70044240814,0,Contact
43633459,70044240814,70176881601,Contact
43633592,70044240948,70176839819,Contact
43633608,70044240964,70176841009,Contact
43637368,70044244715,70175821209,Contact
43638575,70044245916,0,Contact
43638576,70044245916,70176885262,Contact
43640095,70044247427,0,Contact
43640096,70044247427,70176887604,Contact
43643950,70044251271,0,Contact
43643951,70044251271,70176894432,Contact
43646242,70044253557,0,Contact
43646243,70044253557,70176898022,Contact
43648390,70044255697,70175821209,Contact
43650065,70044257377,0,Contact
43650066,70044257377,70176908656,Contact
43653767,70044261083,70176887604,Contact
43654913,70044262227,70176945646,Contact
43654914,70044262228,70176945646,Contact
43655340,70044262651,0,Contact
43655341,70044262651,70176946566,Contact
43655597,70044262906,0,Contact
43655598,70044262906,70176946966,Contact
43655883,70044263190,0,Contact
43655884,70044263190,70176947866,Contact
43656002,70044263308,70176946966,Contact
43656829,70044264130,70176832256,Contact
43657043,70044264343,0,Contact
43657044,70044264343,70176951469,Contact
43657927,70044265220,70176898022,Contact
43658829,70044266113,70176961047,Contact
43658830,70044266114,70176961047,Contact
43658909,70044266193,70176947866,Contact
43660665,70044267946,0,Contact
43660666,70044267946,70176966504,Contact
43660791,70044268071,70176966504,Contact
43662944,70044270217,70176971602,Contact
43664704,70044271972,70176966504,Contact
43665150,70044272417,0,Contact
43665151,70044272417,70176978463,Contact
43674456,70044281680,0,Contact
43674457,70044281680,70177035428,Contact
43675297,70044282515,0,Contact
43675298,70044282515,70177039009,Contact
43675572,70044282787,0,Contact
43675573,70044282787,70177039892,Contact
43679204,70044286400,0,Contact
43679205,70044286400,70177049475,Contact
43681509,70044288689,0,Contact
43681510,70044288689,70177057568,Contact
43682974,70044290142,70154854315,Contact
43683964,70044291130,70175821209,Contact
43686650,70044293811,70177052376,Contact
43686780,70044293941,70176959081,Contact
43687176,70044294337,70177058124,Contact
43687940,70044295100,70177049475,Contact
43688050,70044295209,70177039892,Contact
43688263,70044295420,0,Contact
43688264,70044295420,70177104470,Contact
43689712,70044296862,70174013802,Contact
43689738,70044296888,70176325427,Contact
43689966,70044297115,70176526697,Contact
43690111,70044297260,70176898022,Contact
43690267,70044297416,70174275646,Contact
43690512,70044297660,70174473792,Contact
43691265,70044298409,0,Contact
43691266,70044298409,70177111577,Contact
43691504,70044298647,70177104470,Contact
43691545,70044298688,0,Contact
43691546,70044298688,70177112622,Contact
43691591,70044298733,70177111577,Contact
43696466,70044303588,70175999728,Contact
43696586,70044303708,70176031318,Contact
43696969,70044304091,70176875633,Contact
43697053,70044304175,70176883029,Contact
43697174,70044304296,70176957126,Contact
43697317,70044304438,70176973135,Contact
43697527,70044304647,70177001339,Contact
43697947,70044305067,70177006193,Contact
43697949,70044305069,70177006193,Contact
43698381,70044305503,70177124345,Contact
43699990,70044307104,0,Contact
43699991,70044307104,70177130385,Contact
43701176,70044308288,0,Contact
43701177,70044308288,70177132640,Contact
43702160,70044309270,70177134114,Contact
43705296,70044312398,0,Contact
43705297,70044312398,70177139224,Contact
43705355,70044312455,70175709747,Contact
43706015,70044313114,0,Contact
43706016,70044313114,70177140454,Contact
43708268,70044315369,0,Contact
43708269,70044315369,70177159959,Contact
43712143,70044319224,70176966504,Contact
43712340,70044319419,70176509505,Contact
43712887,70044319965,0,Contact
43712888,70044319965,70177186832,Contact
43713688,70044320765,70177159959,Contact
43713913,70044320989,70177139224,Contact
43714098,70044321174,70177130385,Contact
43714332,70044321407,70177113108,Contact
43714362,70044321436,70177113108,Contact
43714451,70044321525,70177134114,Contact
43714560,70044321634,70177113108,Contact
43714902,70044321975,70177165279,Contact
43715025,70044322098,70177161766,Contact
43715054,70044322127,70176919014,Contact
43715101,70044322174,70177178562,Contact
43715200,70044322273,70177186832,Contact
43715405,70044322478,70177008438,Contact
43715476,70044322547,70177038970,Contact
43715488,70044322559,70177038970,Contact
43715720,70044322790,70177053325,Contact
43715834,70044322904,70177120045,Contact
43715970,70044323040,70177160219,Contact
43715971,70044323041,70177160219,Contact
43716082,70044323152,70177164048,Contact
43716188,70044323258,70177175895,Contact
43716337,70044323408,70177174127,Contact
43717006,70044324078,70177147281,Contact
43717076,70044324148,70177124345,Contact
43717214,70044324286,70177132640,Contact
43717772,70044324844,70177192133,Contact
43717809,70044324881,70177140454,Contact
43724946,70044331995,70177196344,Contact
43726387,70044333436,0,Contact
43726388,70044333436,70177213529,Contact
43728572,70044335620,0,Contact
43728573,70044335620,70177217744,Contact
43735154,70044342172,0,Contact
43735155,70044342172,70177243111,Contact
43735819,70044342837,70177251477,Contact
43735821,70044342839,70177251477,Contact
43735822,70044342840,70177251477,Contact
43735823,70044342841,70177251477,Contact
43738039,70044345047,0,Contact
43738040,70044345047,70177265441,Contact
43741089,70044348083,0,Contact
43741090,70044348083,70177276405,Contact
43741555,70044348548,70177105086,Contact
43742110,70044349101,70177213529,Contact
43742356,70044349346,70177243111,Contact
43742504,70044349492,70177276405,Contact
43745123,70044352090,70177211162,Contact
43747967,70044354918,0,Contact
43747968,70044354918,70177291606,Contact
43749779,70044356728,70177291606,Contact
43751163,70044358109,70177192133,Contact
43751797,70044358741,70177022825,Contact
43752938,70044359878,70174941299,Contact
43753970,70044360909,70177186832,Contact
43766766,70044373655,70177186832,Contact
43771241,70044378111,0,Contact
43771242,70044378111,70177365782,Contact
43772193,70044379061,0,Contact
43772194,70044379061,70177367754,Contact
43773417,70044380281,70177365782,Contact
43773427,70044380291,0,Contact
43773428,70044380291,70177369962,Contact
43773707,70044380570,70177365782,Contact
43774175,70044381038,0,Contact
43774176,70044381038,70177371352,Contact
